event_id,customer_id,event_date,event_type,mrr_change
c914f197-182a-45d8-9cfe-1ef32841d346,CUST-01991,2026-05-10,Activation,499
4e496637-6840-4d79-8a88-858ff0dc71be,CUST-01992,2026-04-14,Activation,99
51352672-8468-4569-a479-57d6dd914442,CUST-01993,2025-04-28,Activation,99
e2566b27-2c3b-42f4-9301-5383f5747a59,CUST-01994,2024-07-26,Activation,2499
3f2a493d-da39-4e2f-bcd3-136cc4bb7e8d,CUST-01995,2025-08-03,Activation,99
11d7215a-eabc-4242-ba44-dc95323f526b,CUST-01996,2025-11-13,Activation,2499
404a86b4-20b4-45d0-8265-18a0e0432e1c,CUST-01997,2025-08-15,Activation,99
2c6cc2b9-9e88-4352-878d-2fc5e98adab6,CUST-01998,2025-03-19,Activation,99
5ab0bf91-1ff5-497d-8a6c-db3598e80b6e,CUST-01999,2024-11-17,Activation,499
9d71163a-1a36-4ea9-b6bc-1526878c1268,CUST-02000,2024-11-11,Activation,99
3844129c-54e7-438f-bc68-d5bd706d2c4a,CUST-02001,2025-10-03,Activation,99
0719acbe-6779-4a2b-9db4-306449888ac5,CUST-02002,2026-03-11,Activation,499
710ade86-b54e-42fc-9344-0f2564f5d874,CUST-02003,2025-09-01,Activation,99
65cd83bc-aba0-4b53-b362-9a5a2e18e6a4,CUST-02004,2026-04-04,Activation,499
70069ba4-b23f-433f-bbaa-490f5cf1681a,CUST-02005,2025-06-22,Activation,2499
517d0352-54ae-4377-9fdc-fbe66324bc12,CUST-02006,2026-05-08,Activation,99
e21e2f7c-9ff6-4b64-845a-b2b36e25f415,CUST-02007,2024-12-24,Activation,499
68a0499d-fa9e-4487-bc22-839702b5a34f,CUST-02008,2025-02-04,Activation,499
bc0824ac-84fb-4f1d-9739-b181301389b9,CUST-02009,2025-12-23,Activation,2499
a7ca1e91-4e69-47c4-b12d-bfe3d58aaa5b,CUST-02010,2026-04-26,Activation,499
6708b6f6-7039-4801-810b-470df2567a3a,CUST-02011,2024-07-17,Activation,2499
32efb43e-52b1-4c21-a184-212c41538871,CUST-02012,2024-09-04,Activation,99
a3865df8-e828-4648-8713-10b9c8c5421c,CUST-02013,2024-08-28,Activation,499
60f31278-093d-4527-a8c7-e073c08cf864,CUST-02014,2025-01-07,Activation,99
d38a1d2a-adab-4e3e-b01a-23702b990ed5,CUST-02015,2025-10-18,Activation,99
034d0ce7-3d0f-47c5-bc97-abdf7794b129,CUST-02016,2026-03-14,Activation,2499
1f3740f6-3b7d-4846-84ca-f542ee61f626,CUST-02017,2025-10-04,Activation,99
e901d59d-37fb-4d96-87aa-63ccfe9bc576,CUST-02018,2025-07-08,Activation,2499
131ebb44-7919-4b6b-9ddb-8238f5931b30,CUST-02019,2026-04-04,Activation,99
436fd8eb-ac37-433e-8739-0ba3974abf18,CUST-02020,2026-01-04,Activation,499
f54b08ac-d9fb-4f32-b6b8-584c98cb2287,CUST-02021,2025-02-15,Activation,99
50de7267-2532-448d-9e94-6d9a91b21b2b,CUST-02022,2025-06-12,Activation,99
fdf18fe7-658a-4276-bd29-aa99f23a04ef,CUST-02023,2025-03-06,Activation,99
18edf0d1-b157-4f5d-a449-c3f4b8565027,CUST-02024,2025-01-21,Activation,499
9606039b-3a97-4028-90e6-44c048b0e1ef,CUST-02025,2026-01-10,Activation,99
fe3bc98b-318d-4cd7-bac6-8634b5f82c81,CUST-02026,2025-07-09,Activation,499
68ab970b-8dd9-464f-b5f6-04b22ff923d2,CUST-02027,2024-11-27,Activation,99
4e37c110-2632-469c-b3f0-39b0741f9a1f,CUST-02028,2025-11-27,Activation,99
4ebbb236-dbf9-408a-aaab-e1d48c5bbd70,CUST-02029,2026-04-30,Activation,99
9f51fe57-1658-4d8f-bb0a-55ac9d974785,CUST-02030,2025-11-14,Activation,99
13b72aea-17d4-4af0-9cc1-03553545ae0f,CUST-02031,2025-06-08,Activation,499
03844a8c-ebec-4987-90a2-d640cd41c921,CUST-02031,2025-10-25,Cancellation,-499
7b9f7793-5c8d-439c-857d-43b069fb1f0d,CUST-02032,2026-04-20,Activation,2499
bf90bb74-e59a-464d-8e28-34022ce0451f,CUST-02033,2025-06-18,Activation,99
23ee57ec-f22d-4d1d-9695-cf70044fbb60,CUST-02034,2024-07-22,Activation,499
4bc8acc3-fe6b-4324-8eb7-e6e46de9211d,CUST-02035,2025-01-23,Activation,499
4af67eb6-d060-4d90-84af-b66530d96bcc,CUST-02036,2026-02-04,Activation,99
1f69adf5-da49-4459-a426-325206234310,CUST-02037,2025-09-24,Activation,99
9d671fd3-c863-4ef8-b5dc-63bc8c11715f,CUST-02038,2025-10-15,Activation,499
8596faa7-54d9-42da-8f58-1393effeb046,CUST-02039,2024-07-24,Activation,99
338b8d53-8a4c-49f6-946b-c2473ecd9d76,CUST-02040,2025-09-14,Activation,99
11a1329b-fc8e-4d95-a606-f7e4516b6a24,CUST-02041,2025-05-13,Activation,99
1e084739-8aa2-40ed-9708-7e622ffe4464,CUST-02042,2025-06-15,Activation,499
146ea5d4-58a5-4f2b-b04c-45abbb693f3a,CUST-02043,2025-08-12,Activation,99
77ff8fb9-0189-458b-86d8-30ade31897e6,CUST-02044,2024-08-15,Activation,99
6b79997d-ad5a-4401-b242-07811fcc59de,CUST-02045,2025-10-05,Activation,99
8c7f9ca4-f3cf-437b-93ff-528dd605eec6,CUST-02046,2025-02-19,Activation,99
bf2d81ec-bfdc-43eb-a929-5e354d3641cb,CUST-02047,2025-04-03,Activation,99
786e5f22-ecea-4b95-b0d5-b585b7ba8182,CUST-02048,2026-03-25,Activation,2499
0bf47ecb-aa69-4c3f-bfec-a950b98819e8,CUST-02049,2026-03-01,Activation,99
b5706a89-0036-49ad-afe2-76dcb606bba0,CUST-02050,2025-04-22,Activation,499
e4e24d24-888d-4d45-9d31-494c5d700c82,CUST-02051,2026-04-23,Activation,99
2abcb4bd-3264-4cf3-b5d2-57ba03aeee2d,CUST-02052,2025-03-12,Activation,499
99c1aca4-c9a8-4b37-8c2f-4ddbff2cb777,CUST-02053,2025-09-13,Activation,499
475073e0-1651-4709-ba4f-0cdbf4d5695d,CUST-02054,2025-07-01,Activation,99
5bfaeb8a-ec63-43fe-a335-a288c6d04514,CUST-02055,2025-06-09,Activation,499
92941737-67ae-4824-8594-a7dc14132141,CUST-02056,2024-12-21,Activation,99
40028acd-492e-463e-8791-ebf9dd2425cd,CUST-02057,2025-10-10,Activation,499
a24bc80e-48f7-4819-9289-8ab5fa982571,CUST-02058,2025-04-18,Activation,99
651d1159-b09f-4f9e-b735-f69b37389993,CUST-02058,2025-07-24,Cancellation,-99
9a43862b-a4c5-4753-a23a-6e1e442dd26e,CUST-02059,2024-09-05,Activation,2499
7c59c5bc-a753-40a8-9de2-8a609cfc0c06,CUST-02060,2026-02-19,Activation,499
d8852edb-ee7a-4f6f-92b1-8f284415237c,CUST-02061,2026-06-15,Activation,2499
9f6647a5-9f6a-46fe-9238-8a5f58110c8b,CUST-02062,2024-07-18,Activation,499
c1dcf57f-8b94-4764-b3ac-e6d07f1731cd,CUST-02063,2025-11-21,Activation,99
f02a9b15-b613-40e3-bcf3-80fcdbbefd92,CUST-02063,2026-06-22,Cancellation,-99
6a83a4a5-c217-4fcb-b723-18d82e25d7fb,CUST-02064,2024-11-26,Activation,499
65971580-f1d9-40b0-9c0b-468d4837f752,CUST-02064,2025-10-15,Cancellation,-499
00b6350e-168d-4f85-a0e3-4ad2b8fde8e5,CUST-02065,2026-02-14,Activation,2499
da474677-7ad7-4363-971b-c176760eb04c,CUST-02066,2025-12-09,Activation,2499
08cc0091-35cb-40cd-bb02-8431863d19e5,CUST-02066,2026-03-19,Cancellation,-2499
711a4cfa-1b4e-45ed-80d9-2b42b6f5ec4f,CUST-02067,2025-01-04,Activation,99
387acc57-6aba-4895-9237-2bcafcc2f1d4,CUST-02068,2024-07-10,Activation,499
9f7d9891-37e7-447c-ac8c-de261253a99a,CUST-02069,2025-03-17,Activation,99
229b123b-e91b-44a7-9d67-419db6be1b5a,CUST-02069,2025-12-07,Cancellation,-99
f37a68c5-d2b5-4d53-8158-8165c49dc821,CUST-02070,2025-06-24,Activation,499
228b49fa-f034-4487-b985-67b1e9624957,CUST-02071,2024-11-30,Activation,99
4aa1f8d8-338b-4277-a05c-7463ae7a0461,CUST-02071,2025-09-11,Cancellation,-99
aac77869-12a0-4be5-a079-1c5e84137faa,CUST-02072,2026-05-30,Activation,99
93c07c2f-4fa0-4135-ab06-343ed795d8ec,CUST-02073,2026-05-21,Activation,2499
480a3efe-4ed6-4ce3-b08f-3e18cf805982,CUST-02074,2025-05-01,Activation,99
d366050c-16ef-4e33-bda4-5da24f7e4362,CUST-02074,2025-09-22,Cancellation,-99
94b5dfe9-9939-4c5d-8577-67b198697fb1,CUST-02075,2025-08-18,Activation,499
4522822d-ac10-46fb-b1fd-0fcc861597a3,CUST-02076,2026-05-27,Activation,499
4987db68-c32b-4a84-937c-fa5ad66c985b,CUST-02077,2026-04-14,Activation,99
9c7bae36-f7d1-43f9-9a99-f1c691adc67e,CUST-02078,2026-01-11,Activation,99
19876e7c-59c7-4489-818f-f41e6fb546ff,CUST-02079,2025-09-17,Activation,499
03be445a-888f-4fc0-b9f2-dde92dba7096,CUST-02080,2024-09-07,Activation,99
34de3346-cb6a-49ba-af58-d193450ef388,CUST-02081,2026-06-10,Activation,499
00fb2a02-d10f-45f8-b287-7ca11ccc0a87,CUST-02082,2024-08-02,Activation,2499
d2a02647-120a-460c-b8ed-bd110cc489a1,CUST-02083,2025-08-01,Activation,99
df753c55-5475-45c0-81f0-7ad93aefc019,CUST-02083,2026-01-11,Cancellation,-99
a499910a-888e-4bca-9ebe-44f4c47945de,CUST-02084,2026-04-27,Activation,99
1c091d90-1217-454f-a8c5-9d75a8ae2d84,CUST-02085,2026-01-24,Activation,99
32f96188-cf4e-4c92-b97b-283617605f69,CUST-02086,2024-07-09,Activation,499
41a102a4-faee-4435-b225-e4688856832c,CUST-02087,2025-02-06,Activation,99
1893c40f-8fed-45a9-bfde-27c51e419344,CUST-02088,2026-03-15,Activation,99
1ef1c08e-20ce-4c74-a1ac-41a697bbd1d6,CUST-02089,2024-09-17,Activation,499
0259d110-01a0-4a45-ad1f-c00cb28698fd,CUST-02090,2025-12-24,Activation,2499
339d7bad-c389-49d8-9734-f7bdde9293b9,CUST-02091,2025-11-29,Activation,99
574f7466-0bfb-4855-9d04-1d1bd1e63558,CUST-02092,2025-07-14,Activation,99
7d827e53-8d87-444e-8a12-d02f5834b8f1,CUST-02093,2026-05-11,Activation,2499
7d642085-5f02-414d-ab28-a798c617791e,CUST-02094,2025-02-22,Activation,499
f2c62153-b73a-49e0-ac72-3153a62c0497,CUST-02095,2025-05-23,Activation,499
64c31992-72f3-4a28-9eb6-413db581740d,CUST-02096,2025-10-22,Activation,499
2d868086-82ae-4f62-9095-d0891b091791,CUST-02097,2025-11-02,Activation,2499
012d345d-3e98-425e-b6d0-17b4303c904a,CUST-02098,2025-01-25,Activation,499
732d17e9-8de4-45cc-87bd-54c87664ccf4,CUST-02099,2026-05-16,Activation,2499
18214bd2-ff5d-4631-825e-363f85be367c,CUST-02100,2024-12-07,Activation,499
93a4df5c-ab0c-42a6-b8ae-7bfdb1db0ce0,CUST-02101,2024-07-18,Activation,499
ef181faa-2b25-49a2-b612-a8d6ef87b7c8,CUST-02101,2025-06-26,Cancellation,-499
883486d8-37ed-4c21-a46c-cc644a265a5a,CUST-02102,2025-06-27,Activation,99
cc957cf3-45ab-4729-a196-604845974179,CUST-02103,2026-04-19,Activation,99
64e5e792-e478-4401-8f2d-0a52dd8701d0,CUST-02104,2025-12-30,Activation,499
9e41f252-e43d-417c-acfe-dd576d345430,CUST-02105,2026-06-02,Activation,99
78de2735-973f-4da1-92cb-bde964a3307c,CUST-02106,2024-10-27,Activation,499
71a51e5f-86e1-4ef9-a08e-e0f37a0e3c72,CUST-02107,2026-03-11,Activation,99
6b113f6b-592a-401b-8f73-8f9cdb096284,CUST-02108,2024-09-12,Activation,499
36b142c2-1b4b-4ab2-9162-92b994759876,CUST-02109,2026-05-22,Activation,99
12232c37-b095-4174-ba0d-e4e7f26b3db1,CUST-02110,2025-12-07,Activation,499
4e17d05f-c0d0-4a69-b138-c89a7ce781f5,CUST-02111,2025-07-19,Activation,499
eb5de06c-f70a-4ef7-9ef1-6feb79ef3be4,CUST-02111,2026-02-16,Cancellation,-499
a95dda43-20e1-421a-bf81-bacfdce1220a,CUST-02112,2025-11-18,Activation,99
ba8cfba3-c885-47f3-bb30-d700c7c70d56,CUST-02113,2026-03-01,Activation,499
19ced396-4eff-461d-827e-72a6b3ebf519,CUST-02114,2025-07-22,Activation,99
88bf8c95-4d60-4c07-b8ac-3d451d675cbe,CUST-02115,2025-06-13,Activation,99
97bc01be-598b-4fb6-b00b-be62a7ef27b2,CUST-02116,2025-11-20,Activation,99
339059ac-8dbd-4f48-97ee-e0a2b37ca3b2,CUST-02117,2025-06-11,Activation,99
655deeba-7ad0-4eff-b8f9-c31e80f347e3,CUST-02118,2026-03-08,Activation,2499
02d38e09-f297-4610-912b-fc82b56d15d2,CUST-02119,2024-08-16,Activation,99
b4d82ca9-ad7f-4387-a7e0-18a66e686639,CUST-02120,2025-12-02,Activation,499
f03a4a10-ef7d-42b9-99ca-f632677ef8ac,CUST-02121,2026-01-03,Activation,99
5aa734d8-72d0-46d1-9b5e-9e344cd94d78,CUST-02122,2025-05-19,Activation,499
d8fec8f3-4f6d-47a4-88a1-6133d281084e,CUST-02123,2026-06-11,Activation,99
0670085b-bc4e-4b96-a617-770b4c723376,CUST-02124,2025-09-14,Activation,499
fe9f4637-2cc1-460a-9908-8faf73bf3438,CUST-02125,2025-09-23,Activation,499
52587ee3-e56b-4077-b927-239756a40003,CUST-02126,2024-09-10,Activation,499
2ac7b18b-6239-4811-999a-98ed4d71388c,CUST-02127,2025-04-20,Activation,99
ed9e4a66-7bfd-42a8-a3e6-1f3cc313ae2e,CUST-02128,2025-02-27,Activation,499
e619851e-6bc2-4610-8eed-a11a93ce798c,CUST-02129,2025-07-22,Activation,99
52a8fdfe-f03e-457e-a0d6-5f671d0107ba,CUST-02130,2025-06-18,Activation,99
e25c99af-8c58-4800-8571-f3f9b020f93d,CUST-02131,2024-11-11,Activation,99
b098c688-a9ca-44c1-bc6e-d569a07b0148,CUST-02132,2024-12-20,Activation,99
2c8e4f86-392a-452b-b5a5-fc91d93360ad,CUST-02133,2025-05-08,Activation,99
93110f5b-0aa9-48e7-8422-5fef9ec0ceb0,CUST-02134,2025-01-02,Activation,499
e19b8cf9-2902-421c-9c94-d3a96d4c6e2a,CUST-02135,2025-02-18,Activation,99
c798ddf2-f5aa-4776-8949-cbc989dce2d8,CUST-02136,2026-02-06,Activation,99
ec7605ac-b122-487c-890a-3b386e075734,CUST-02137,2024-08-17,Activation,99
2145cb5a-832d-4ad5-803d-4e2b5f713f54,CUST-02138,2024-09-24,Activation,499
559e2890-a65e-44e2-ae45-520517e1688b,CUST-02139,2024-07-18,Activation,499
40dcdcf4-0d69-4773-84ae-79b86e2a16e2,CUST-02140,2025-01-14,Activation,99
9169da2c-c4cb-4753-91ac-a35559ffad5c,CUST-02141,2025-08-15,Activation,499
909620d2-a755-49ca-b33c-80b69a968b51,CUST-02142,2026-04-22,Activation,499
aac09d22-8078-4b2d-a802-176382c47359,CUST-02143,2025-03-08,Activation,99
4928ff13-5f96-4909-95b9-c320a546b082,CUST-02143,2025-05-20,Cancellation,-99
b1b02419-063f-4473-ac97-69537ffc15f9,CUST-02144,2025-05-31,Activation,499
d8fea7c4-2894-4269-a427-cee8385ba0f5,CUST-02145,2025-08-29,Activation,499
06663f81-cc7a-4d5e-b2ed-27e32551a583,CUST-02146,2026-06-06,Activation,499
12f6a77e-f519-495e-acd3-ea0c3f1048dc,CUST-02147,2025-12-30,Activation,99
e107e34e-86c1-42cb-a186-faf11641eb03,CUST-02148,2025-05-15,Activation,99
d65f2a57-794c-4923-9493-9ad2771e453a,CUST-02149,2025-06-07,Activation,99
c31cb35a-7864-447d-9a09-8e3825e1e0e9,CUST-02150,2026-06-18,Activation,499
7ca1ff55-e06d-44c1-80f3-d5f9cea622de,CUST-02151,2026-06-03,Activation,2499
9fe0790b-d740-455c-b1ca-19d3ea918e62,CUST-02152,2024-09-17,Activation,99
cfc5073e-dd52-4021-a6fc-dd92bfcf647a,CUST-02153,2024-10-14,Activation,99
6096c76d-bd1c-41ec-a7a3-a2e8124f66a6,CUST-02154,2025-04-19,Activation,499
2002b432-f590-4902-b4ee-1bd075756fa5,CUST-02155,2025-03-05,Activation,499
e24de116-3aec-47d5-b6d1-e69007cbe146,CUST-02156,2026-03-14,Activation,2499
bbba2b11-9fec-48ab-b024-063bd0eff9f3,CUST-02157,2025-06-29,Activation,499
70885103-e167-43ad-a51d-24b0b107b1cd,CUST-02158,2025-12-15,Activation,2499
83ed08e0-3f9a-45a9-8438-f3bba47097f7,CUST-02159,2024-10-26,Activation,99
19437112-4de8-4da2-ba79-bb2e18fecbe3,CUST-02160,2025-08-24,Activation,99
06cdea2a-391e-4d51-bc1a-152d4885200b,CUST-02161,2026-04-01,Activation,99
6745cbbd-99ad-43ba-be2b-4db6b382eca3,CUST-02162,2024-08-14,Activation,499
2d9d1ea0-64c3-46d7-a618-f148aae8d894,CUST-02163,2025-08-27,Activation,99
82347bf5-11b0-431a-9796-b95cbced3dac,CUST-02164,2024-10-13,Activation,99
97e5d556-8d7b-4c9e-b8db-4ec1d3a651b5,CUST-02165,2026-04-08,Activation,99
47681035-9973-47e7-9f54-c6618535c546,CUST-02166,2026-02-12,Activation,99
8e14052e-6676-4ae2-88cf-8cc57029d274,CUST-02167,2025-09-22,Activation,2499
c5cf24f5-376b-4e3b-ae45-557e0e71af09,CUST-02168,2026-04-07,Activation,99
b8e57fac-3f4b-4d5f-aaca-cc2f9d6027e1,CUST-02169,2024-09-23,Activation,99
1690c355-c0ed-4ad5-a583-3cd1979612de,CUST-02170,2024-10-31,Activation,499
f94cb796-9d50-473e-b890-4fa725b46724,CUST-02171,2026-04-14,Activation,99
6eba4270-7032-4453-87b3-3ef902652416,CUST-02172,2025-07-10,Activation,499
b7071727-d7ce-413e-92c3-dbe4c2db9899,CUST-02173,2026-02-02,Activation,499
e73d5020-9daf-4c87-9555-081b47387590,CUST-02174,2025-09-03,Activation,2499
b57944cc-03d3-488a-a1c1-194e415a53ec,CUST-02175,2025-10-21,Activation,2499
6d57045f-ae11-466d-862b-88a51c015f6a,CUST-02176,2025-11-04,Activation,99
a37dad0b-c5fd-4b92-8b4e-742a539a9158,CUST-02177,2026-04-13,Activation,499
fec737ef-abec-438b-a6ef-448bd3ed1295,CUST-02178,2025-08-12,Activation,99
534a4502-5151-459a-bbb9-b293b76b7ba2,CUST-02179,2025-07-24,Activation,99
9cbfc085-c03d-4fd9-b313-76d7cd73227f,CUST-02180,2025-04-05,Activation,99
a8866f8e-ecb9-4132-9654-8922d9b63da7,CUST-02181,2026-06-02,Activation,99
e8a2595c-bb08-4d29-a580-e4a102e2640b,CUST-02182,2025-11-09,Activation,2499
d36aa3ac-5511-47f2-a71d-f261d8069f2f,CUST-02183,2024-10-29,Activation,99
3f365fd9-019f-4c07-b688-a303f05b32b1,CUST-02184,2025-01-10,Activation,499
b16b8e1f-c958-4256-ac60-ce43e5750d12,CUST-02185,2025-09-15,Activation,99
5629a3b2-881c-4cea-a51b-91a52b7e1bff,CUST-02186,2025-11-29,Activation,99
57f7cc5b-6a2c-472e-b907-987ca9d78d00,CUST-02187,2025-09-19,Activation,2499
3f0a93fa-02f9-4efe-8175-57a665f17e9b,CUST-02188,2024-08-12,Activation,99
a8b21033-340f-444c-92f6-4d68059dacd2,CUST-02189,2025-10-22,Activation,499
7825f713-fc7a-48d9-9544-603ed40acf64,CUST-02190,2026-05-07,Activation,99
523109a9-ce62-441a-9bd8-44278428bf76,CUST-02191,2025-05-04,Activation,99
cbeee431-5475-47da-b963-af4a1807a52c,CUST-02192,2024-07-14,Activation,99
445a9792-36c5-4fdc-b829-f6e06be16e13,CUST-02192,2025-01-18,Cancellation,-99
73cdc799-aae0-4a28-a887-4f64251cf9bf,CUST-02193,2025-11-01,Activation,499
127aa4d0-cf8c-4df7-8ec7-ea147a2f288d,CUST-02194,2025-08-09,Activation,99
1eebfa7a-01af-46ef-8bcb-6da169b300b6,CUST-02195,2025-02-05,Activation,99
f217f82f-74c6-4d87-b926-65d4c13146dc,CUST-02195,2025-05-22,Cancellation,-99
ce21071d-e9f6-4ba9-b18e-25927d8d1072,CUST-02196,2024-09-09,Activation,99
da06bd02-3be2-4039-beea-45ce953a7c40,CUST-02197,2026-01-03,Activation,499
0bfb7ed3-4562-4fbb-96c3-abe68c103128,CUST-02198,2025-12-16,Activation,499
7b6f4d33-bb19-4eb3-8d09-af999859137c,CUST-02199,2025-03-21,Activation,499
9ded06ce-5ceb-4fae-a311-b2bb5fc0085f,CUST-02200,2025-12-02,Activation,99
512ef974-cece-48e5-a4ba-e37c36def424,CUST-02201,2025-09-02,Activation,2499
77e1bed0-1ba0-41ed-91fa-35fab9a1b232,CUST-02202,2026-02-18,Activation,499
fce1cb50-1f7d-4504-8ec9-2f7882a8303b,CUST-02203,2025-03-10,Activation,499
bf60b67c-04ae-4e77-8452-97da24c4844b,CUST-02204,2026-05-05,Activation,499
ca527a2d-b028-4f6a-a15a-4143e64a35ea,CUST-02205,2025-04-05,Activation,499
e207ce0a-0918-4a4c-afc6-73f0807e6bbb,CUST-02206,2024-11-21,Activation,99
29bf5918-e3a9-41d4-b9b2-146015726120,CUST-02207,2025-06-20,Activation,2499
a1b46da8-a0ba-4fe7-ada0-e36ecd808de4,CUST-02208,2025-12-30,Activation,2499
591c3699-5a64-4793-9753-181150b651a5,CUST-02209,2024-12-17,Activation,99
c7f906a7-32fd-4af6-aa88-646e151ae2aa,CUST-02210,2024-08-10,Activation,99
62bc0709-7159-42cb-897e-9aeb39405c81,CUST-02211,2025-12-24,Activation,2499
8bc4ee81-0778-45d2-acdf-6a4547b210cf,CUST-02212,2026-03-03,Activation,99
06462303-7596-4995-9d45-57ba13858567,CUST-02213,2025-01-26,Activation,2499
03834607-445a-491a-b267-0f80d953145b,CUST-02214,2024-12-07,Activation,99
3d4faa7e-8ede-4591-89fe-9433f1b947bd,CUST-02215,2025-06-12,Activation,99
f978f827-fc10-4aba-907e-ba8be9eafeda,CUST-02216,2026-05-23,Activation,99
8a42b8f4-1e30-48a7-9a2d-59238331f892,CUST-02217,2025-05-13,Activation,99
e3957235-d7e4-4ef3-a0fe-2ea7d0c0c0a7,CUST-02218,2024-11-28,Activation,99
e27417fe-aeed-446f-b0f0-cf8fe172640d,CUST-02219,2024-09-28,Activation,99
47d77329-dd14-4b9b-ab9e-a264e8e269f5,CUST-02220,2025-08-09,Activation,499
26c1510a-0aaf-4e28-b018-1b5b47ff8722,CUST-02221,2025-02-28,Activation,2499
007c5472-df83-48e4-84b3-ae7d923c758f,CUST-02222,2025-04-06,Activation,99
d4f5c5d3-337d-4227-aeef-2a7108493c69,CUST-02223,2025-09-06,Activation,499
edd0e85a-8a64-4bef-b709-e7c21860e120,CUST-02224,2025-05-03,Activation,499
ebd7862f-dec1-4d23-8d27-586ef99991a1,CUST-02225,2025-07-12,Activation,499
f1d6eb53-09fb-4e00-8988-dc7e319565b6,CUST-02226,2024-07-10,Activation,499
adb78241-bfd3-42ee-b7c3-fc41f8166712,CUST-02226,2024-09-08,Cancellation,-499
ba2b7594-0d98-4514-98ba-59ece1bf648b,CUST-02227,2025-07-11,Activation,99
f7213f8e-b071-44bd-b9f0-e8ec33a80393,CUST-02228,2026-03-24,Activation,99
fc5e06d8-f313-4a4c-87c1-4af63b32d631,CUST-02229,2024-09-27,Activation,99
81541b78-9d31-4e77-a816-025c84332908,CUST-02230,2025-05-28,Activation,99
2d06992e-fd8f-42a9-9396-9215ef9dcd1e,CUST-02231,2026-01-28,Activation,499
c0497cf2-8af6-4a54-8987-569f9c6e3677,CUST-02232,2025-10-20,Activation,99
3f67949a-6355-4988-8bd1-235d667ab1f1,CUST-02233,2026-04-03,Activation,2499
3d084e9f-ba47-4964-997f-6874f61fd7b0,CUST-02234,2025-01-08,Activation,2499
9e646232-f5f4-411b-a7dd-96c74388e3be,CUST-02234,2025-02-26,Cancellation,-2499
60918dd6-1e81-4fcf-86ba-f8ec1e228434,CUST-02235,2025-01-08,Activation,2499
376efc16-d61c-4fde-8d1a-107eac8ad1fd,CUST-02235,2025-11-08,Cancellation,-2499
771cdf94-1e00-4b08-bd8a-61e27ba9a8d2,CUST-02236,2025-08-23,Activation,2499
369853a8-24f0-4129-90de-7fd48b127f70,CUST-02237,2025-12-27,Activation,99
77bc189d-634c-47a8-98e7-2c82ae7e2e19,CUST-02237,2026-05-01,Cancellation,-99
ba922193-7e61-4d1b-9931-8ebd4fa9d8ef,CUST-02238,2026-06-10,Activation,499
3c98c8ed-1587-418a-89ee-f9aede2eb494,CUST-02239,2026-04-13,Activation,99
4e689c38-d428-4605-aca2-25799e2f3fcb,CUST-02239,2026-06-15,Cancellation,-99
84ae3990-9d37-41f0-9a62-3359d32986c5,CUST-02240,2024-09-06,Activation,499
fec4496a-3937-4050-8c2e-3f1ee5a58216,CUST-02241,2025-01-20,Activation,2499
72a64162-3f7f-41c4-b389-d86f470b72d1,CUST-02242,2026-01-27,Activation,2499
313983d4-d6c5-4a4f-a69f-8927e8f5ccc8,CUST-02243,2025-02-16,Activation,99
2d3c2cbf-3c1e-4be6-91a2-d6042ced637e,CUST-02244,2024-06-25,Activation,499
f2279c53-3531-455a-aaf4-3ffa6acffd0c,CUST-02245,2024-06-27,Activation,99
d121f713-fc95-4088-b0d5-428b085c6e10,CUST-02246,2024-08-08,Activation,99
8dfcc23a-6f45-4aa8-ab5b-5f12de03fe3f,CUST-02247,2026-01-24,Activation,499
0448bdfc-3ca4-408a-a083-65c8c0631fc0,CUST-02248,2026-01-15,Activation,99
fe4e80b1-cd11-4fed-9a50-f4380eb956a5,CUST-02249,2025-01-21,Activation,2499
ed3e993d-47d6-4fb3-95d8-c53dbf8bb4e2,CUST-02250,2024-07-22,Activation,99
50555144-9447-416c-81ed-1e08af26bad7,CUST-02251,2026-02-23,Activation,2499
9d9fca17-e88d-41f7-b6bb-95c3cd412f52,CUST-02252,2025-06-04,Activation,99
d702a4a2-958b-445c-b605-8e294bbebd99,CUST-02252,2025-11-29,Cancellation,-99
777db6ed-ce7e-4c2c-8d45-cefd853b50a2,CUST-02253,2025-04-07,Activation,499
611be600-7600-42ff-83c3-480a98dadcdc,CUST-02254,2025-05-08,Activation,499
eaafde86-e4fc-4be5-9281-adcc14fc3d88,CUST-02255,2024-07-29,Activation,2499
cf01534b-e533-4d23-944c-ac9b96f045d2,CUST-02256,2024-10-17,Activation,99
7bf778c7-115f-42f8-8ff0-f6d16fc8d9d0,CUST-02256,2024-12-11,Cancellation,-99
eb23971c-8d4f-41b9-8a26-3a2447127f6a,CUST-02257,2024-12-26,Activation,2499
3bb6dcf6-80b0-4daa-bb98-44bec78687f9,CUST-02258,2026-02-15,Activation,99
37355e10-7162-4606-a7f5-7bd768c00a13,CUST-02259,2026-04-24,Activation,99
0b00a422-8e10-4226-aa6a-1e82453b72de,CUST-02260,2024-09-27,Activation,99
75487e5c-7d35-4b36-9701-bc7b1569e5d9,CUST-02261,2024-08-02,Activation,499
499f785e-7f91-40b5-8632-146af2728cde,CUST-02261,2024-11-13,Cancellation,-499
94403479-2096-4013-b333-97efba1e6880,CUST-02262,2026-01-09,Activation,99
a62dce5c-b9a3-4f70-ac42-b3f9cb298f43,CUST-02263,2025-05-18,Activation,499
